"日期","收市","開市","高","低","成交量","升跌（%）"
"2009年6月1日","79.160","79.305","79.535","78.625","6.52K","-0.34%"
"2009年5月29日","79.430","80.500","80.505","79.255","8.64K","-1.33%"
"2009年5月28日","80.500","80.900","81.195","80.315","5.64K","0.11%"
"2009年5月27日","80.415","80.160","80.980","80.035","7.24K","0.26%"
"2009年5月26日","80.205","80.170","80.825","80.100","7.26K","0.11%"
"2009年5月25日","80.115","80.000","80.385","79.975","0.57K","0.07%"
"2009年5月22日","80.055","80.455","80.570","79.905","11.52K","-0.73%"
"2009年5月21日","80.640","81.120","81.500","80.440","11.57K","-0.54%"
"2009年5月20日","81.080","82.160","82.340","80.980","7.66K","-1.19%"
"2009年5月19日","82.055","82.650","82.740","81.970","5.29K","-0.85%"
"2009年5月18日","82.755","83.000","83.335","82.560","4.20K","-0.48%"
"2009年5月15日","83.150","82.495","83.225","82.375","5.90K","0.95%"
"2009年5月14日","82.370","82.910","83.015","82.320","4.77K","-0.31%"
"2009年5月13日","82.625","82.270","82.880","81.980","6.17K","0.25%"
"2009年5月12日","82.420","82.890","83.010","82.110","6.69K","-0.45%"
"2009年5月11日","82.795","82.410","82.965","82.400","4.27K","0.19%"
"2009年5月8日","82.640","83.990","84.235","82.495","7.44K","-1.74%"
"2009年5月7日","84.105","84.155","84.540","83.555","5.59K","0.20%"
"2009年5月6日","83.940","84.300","84.570","83.900","3.90K","-0.42%"
"2009年5月5日","84.295","83.810","84.470","83.620","4.31K","0.21%"
"2009年5月4日","84.115","84.740","85.030","83.810","5.34K","-0.70%"
"2009年5月1日","84.705","84.900","84.965","84.430","2.01K","-0.08%"
"2009年4月30日","84.775","84.740","85.140","84.035","3.98K","0.14%"
"2009年4月29日","84.655","85.440","85.440","84.240","7.20K","-0.79%"
"2009年4月28日","85.325","85.900","86.230","85.230","4.09K","-0.69%"
"2009年4月27日","85.920","84.865","86.075","84.865","4.30K","1.18%"
"2009年4月24日","84.920","85.700","85.760","84.635","8.84K","-0.97%"
"2009年4月23日","85.755","86.510","86.660","85.515","5.77K","-0.84%"
"2009年4月22日","86.485","86.795","87.080","86.375","3.58K","-0.47%"
"2009年4月21日","86.890","87.035","87.160","86.515","4.85K","-0.10%"
"2009年4月20日","86.980","86.360","87.220","86.140","9.88K","0.79%"
"2009年4月17日","86.295","85.465","86.340","85.435","6.94K","0.93%"
"2009年4月16日","85.500","85.130","85.760","84.900","3.30K","0.16%"
"2009年4月15日","85.360","85.095","85.640","84.855","3.15K","0.51%"
"2009年4月14日","84.925","84.825","85.350","84.825","2.54K","-0.01%"
"2009年4月13日","84.930","85.740","86.220","84.715","4.06K","-1.33%"
"2009年4月9日","86.075","85.615","86.240","85.260","5.11K","0.43%"
"2009年4月8日","85.710","85.620","86.130","85.320","4.05K","0.05%"
"2009年4月7日","85.665","85.375","85.840","85.015","5.16K","0.69%"
"2009年4月6日","85.075","84.315","85.265","84.100","4.15K","0.61%"
"2009年4月3日","84.555","84.665","85.205","84.520","3.32K","-0.39%"
"2009年4月2日","84.890","85.935","85.935","84.465","6.13K","-1.24%"
"2009年4月1日","85.960","86.010","86.485","85.800","3.75K","0.08%"
"2009年3月31日","85.895","86.185","86.310","85.565","4.17K","-0.47%"
"2009年3月30日","86.300","85.970","86.615","85.680","3.78K","0.84%"
"2009年3月27日","85.580","84.540","85.860","84.165","4.38K","1.15%"
"2009年3月26日","84.610","84.215","84.735","83.915","3.26K","0.37%"
"2009年3月25日","84.295","84.625","84.830","83.650","6.86K","-0.04%"
"2009年3月24日","84.330","83.915","84.780","83.700","7.10K","0.45%"
"2009年3月23日","83.950","84.030","84.670","83.380","7.29K","-0.46%"
"2009年3月20日","84.340","83.605","84.550","83.280","7.25K","0.84%"
"2009年3月19日","83.640","84.685","85.040","83.145","10.84K","-1.58%"
"2009年3月18日","84.980","87.230","87.530","84.360","9.26K","-2.71%"
"2009年3月17日","87.345","87.520","87.845","87.200","3.93K","0.52%"
"2009年3月16日","86.890","87.095","87.105","86.520","0.21K","-0.65%"
"2009年3月13日","87.455","87.380","87.625","87.195","2.93K","-0.24%"
"2009年3月12日","87.665","87.820","88.585","87.195","5.45K","-0.25%"
"2009年3月11日","87.885","88.485","89.035","87.545","9.67K","-1.19%"
"2009年3月10日","88.940","89.090","89.105","87.830","12.34K","-0.07%"
"2009年3月9日","89.000","88.620","89.470","88.155","9.35K","0.51%"
"2009年3月6日","88.550","89.125","89.125","87.910","12.26K","-0.73%"
"2009年3月5日","89.200","88.820","89.600","88.770","4.41K","0.56%"
"2009年3月4日","88.700","89.710","89.710","88.520","5.37K","-0.36%"
"2009年3月3日","89.020","89.050","89.455","88.465","8.76K","-0.06%"
"2009年3月2日","89.070","88.400","89.195","88.400","4.54K","1.04%"
"2009年2月27日","88.150","88.060","88.675","87.840","6.28K","0.31%"
"2009年2月26日","87.875","87.910","88.245","87.475","3.21K","-0.28%"
"2009年2月25日","88.120","86.975","88.240","86.840","5.16K","1.23%"
"2009年2月24日","87.050","87.515","87.840","86.950","3.97K","-0.43%"
"2009年2月23日","87.430","85.920","87.590","85.810","6.05K","0.84%"
"2009年2月20日","86.700","87.990","88.395","86.435","8.44K","-1.20%"
"2009年2月19日","87.750","88.210","88.240","87.220","4.70K","-0.66%"
"2009年2月18日","88.330","88.110","88.570","87.790","5.50K","0.47%"
"2009年2月17日","87.920","86.960","88.210","86.960","6.72K","1.10%"
"2009年2月16日","86.960","86.955","87.155","86.650","0.95K","0.74%"
"2009年2月13日","86.325","86.405","86.550","85.970","4.21K","-0.67%"
"2009年2月12日","86.905","86.085","87.120","85.870","10.71K","0.91%"
"2009年2月11日","86.125","86.055","86.495","85.585","5.14K","-0.01%"
"2009年2月10日","86.135","85.650","86.305","84.970","5.20K","1.28%"
"2009年2月9日","85.050","85.565","85.900","84.665","5.40K","-0.69%"
"2009年2月6日","85.645","86.350","86.645","85.355","5.32K","-0.83%"
"2009年2月5日","86.360","86.290","86.435","85.745","3.19K","0.33%"
"2009年2月4日","86.075","85.640","86.335","85.125","3.68K","0.76%"
"2009年2月3日","85.430","86.440","86.665","85.165","5.60K","-1.21%"
"2009年2月2日","86.480","86.685","86.970","86.130","4.05K","0.02%"
"2009年1月30日","86.460","86.105","86.630","85.920","4.73K","0.82%"
"2009年1月29日","85.755","85.315","85.950","84.760","4.17K","0.64%"
"2009年1月28日","85.210","85.000","85.385","84.020","5.99K","0.33%"
"2009年1月27日","84.930","85.120","85.300","84.255","3.59K","-0.32%"
"2009年1月26日","85.205","86.265","86.860","84.870","3.51K","-1.14%"
"2009年1月23日","86.190","86.270","87.405","85.845","4.94K","0.07%"
"2009年1月22日","86.130","86.240","86.740","85.825","4.82K","-0.45%"
"2009年1月21日","86.515","87.025","87.200","85.885","3.71K","-0.40%"
"2009年1月20日","86.865","86.055","87.085","85.930","4.35K","1.76%"
"2009年1月19日","85.365","84.280","85.490","84.100","0.70K","0.62%"
"2009年1月16日","84.835","85.215","85.215","84.045","0.70K","-0.38%"
"2009年1月15日","85.155","85.215","85.920","84.765","3.98K","-0.02%"
"2009年1月14日","85.170","84.855","85.370","84.180","3.59K","0.21%"
"2009年1月13日","84.995","84.195","85.205","84.085","4.82K","1.49%"
"2009年1月12日","83.745","83.365","84.190","83.365","2.56K","0.35%"
"2009年1月9日","83.455","82.520","83.500","82.085","3.73K","1.36%"
"2009年1月8日","82.335","83.245","83.500","81.990","3.58K","-0.94%"
"2009年1月7日","83.115","83.870","84.095","82.470","4.10K","-0.72%"
"2009年1月6日","83.720","83.720","84.980","83.500","5.95K","0.17%"
"2009年1月5日","83.575","82.465","84.100","82.200","4.45K","0.93%"
"2009年1月2日","82.805","82.195","82.895","82.015","2.88K","0.80%"
"2008年12月31日","82.150","81.530","82.675","81.395","2.36K","0.45%"
"2008年12月30日","81.780","81.930","82.165","81.190","1.70K","0.31%"
"2008年12月29日","81.525","81.825","82.750","80.430","3.80K","-0.20%"
"2008年12月26日","81.690","81.835","82.015","81.475","0.77K","-0.35%"
"2008年12月24日","81.975","82.280","82.300","81.880","0.71K","-0.26%"
"2008年12月23日","82.185","82.055","82.370","81.770","1.28K","0.13%"
"2008年12月22日","82.080","82.320","82.385","81.415","3.12K","-0.43%"
"2008年12月19日","82.435","80.860","82.765","80.520","6.21K","2.26%"
"2008年12月18日","80.615","80.615","80.615","80.615","7.94K","0.67%"
"2008年12月17日","80.075","80.950","81.395","79.500","7.34K","-1.86%"
"2008年12月16日","81.595","82.905","83.180","80.605","6.42K","-0.81%"
"2008年12月15日","82.263","83.230","83.325","82.395","4.07K","-1.63%"
"2008年12月12日","83.630","83.775","84.035","83.245","4.07K","-0.31%"
"2008年12月11日","83.890","85.450","85.450","83.325","5.35K","-1.94%"
"2008年12月10日","85.550","85.925","86.010","85.220","15.30K","-0.38%"
"2008年12月9日","85.875","85.800","86.515","85.430","4.10K","0.32%"
"2008年12月8日","85.600","87.045","87.045","85.555","7.89K","-1.82%"
"2008年12月5日","87.190","86.845","87.630","86.550","3.74K","0.75%"
"2008年12月4日","86.545","86.970","87.850","86.185","4.23K","-0.71%"
"2008年12月3日","87.165","86.860","87.435","86.660","2.05K","0.40%"
"2008年12月2日","86.820","87.285","87.475","86.375","2.52K","-0.09%"
"2008年12月1日","86.900","86.580","87.500","86.500","4.24K","0.22%"
"2008年11月28日","86.705","85.760","87.010","85.455","2.45K","1.13%"
"2008年11月27日","85.735","85.725","85.895","85.305","0.74K","0.00%"
"2008年11月26日","85.735","85.050","86.250","85.015","3.96K","0.79%"
"2008年11月25日","85.060","86.090","86.595","84.650","6.67K","-1.41%"
"2008年11月24日","86.280","87.640","87.925","85.000","9.31K","-2.41%"
"2008年11月21日","88.415","88.690","88.735","87.045","4.72K","0.14%"
"2008年11月20日","88.295","88.040","88.625","87.715","3.35K","0.83%"
"2008年11月19日","87.565","87.535","89.250","86.375","4.85K","-0.21%"
"2008年11月18日","87.750","87.460","87.805","87.120","2.43K","0.70%"
"2008年11月17日","87.140","88.185","88.215","86.895","3.53K","0.41%"
"2008年11月14日","86.785","87.010","88.400","86.745","3.11K","-0.71%"
"2008年11月13日","87.405","88.385","88.635","86.555","5.46K","-0.73%"
"2008年11月12日","88.050","87.685","88.405","87.210","3.25K","0.41%"
"2008年11月11日","87.690","86.670","87.830","86.185","4.03K","1.50%"
"2008年11月10日","86.390","86.065","86.635","85.545","2.26K","-0.07%"
"2008年11月7日","86.450","86.880","86.940","85.875","2.82K","-0.01%"
"2008年11月6日","86.460","85.600","86.915","85.410","4.56K","1.56%"
"2008年11月5日","85.130","85.340","86.140","84.455","3.43K","-0.28%"
"2008年11月4日","85.370","87.100","87.480","84.705","5.26K","-1.86%"
"2008年11月3日","86.985","86.345","87.175","85.520","3.61K","0.74%"
"2008年10月31日","86.345","85.675","86.955","85.505","5.96K","1.28%"
"2008年10月30日","85.255","85.260","86.450","83.750","5.53K","-0.44%"
"2008年10月29日","85.635","86.445","87.110","84.950","8.24K","-2.24%"
"2008年10月28日","87.600","87.845","88.495","86.650","4.17K","-0.01%"
"2008年10月27日","87.610","86.905","88.315","86.640","5.05K","0.76%"
"2008年10月24日","86.950","85.570","87.585","85.550","10.31K","1.35%"
"2008年10月23日","85.790","86.255","86.550","85.260","10.37K","0.00%"
"2008年10月22日","85.790","85.095","86.385","84.975","6.49K","1.63%"
"2008年10月21日","84.415","83.375","84.885","83.330","4.32K","1.13%"
"2008年10月20日","83.475","82.890","83.640","82.000","6.44K","0.77%"
"2008年10月17日","82.835","82.520","83.020","82.425","3.02K","0.07%"
"2008年10月16日","82.780","82.625","83.100","82.315","4.48K","0.53%"
"2008年10月15日","82.345","81.940","83.100","81.400","6.06K","0.86%"
"2008年10月14日","81.640","81.730","81.830","81.100","4.91K","-0.70%"
"2008年10月13日","82.215","82.310","82.485","81.250","5.11K","-1.31%"
"2008年10月10日","83.310","81.720","83.500","81.375","10.42K","2.39%"
"2008年10月9日","81.365","81.255","81.665","80.655","4.30K","0.39%"
"2008年10月8日","81.045","81.435","81.535","80.590","5.35K","-0.22%"
"2008年10月7日","81.220","81.725","81.940","80.830","6.87K","-0.89%"
"2008年10月6日","81.950","81.295","82.035","81.145","5.31K","1.70%"
"2008年10月3日","80.580","80.725","81.250","80.220","8.21K","-0.07%"
"2008年10月2日","80.640","79.845","81.015","79.735","6.19K","1.39%"
"2008年10月1日","79.535","79.180","79.920","79.045","5.40K","0.22%"
"2008年9月30日","79.360","77.980","79.620","77.735","6.32K","2.36%"
"2008年9月29日","77.530","77.200","78.465","77.115","7.84K","0.63%"
"2008年9月26日","77.045","76.955","77.270","76.850","3.09K","-0.08%"
"2008年9月25日","77.110","76.920","77.405","76.410","6.02K","0.30%"
"2008年9月24日","76.880","76.735","77.265","76.545","4.27K","0.30%"
"2008年9月23日","76.650","76.330","77.115","76.235","8.37K","0.36%"
"2008年9月22日","76.375","77.670","77.890","76.025","13.59K","-2.01%"
"2008年9月19日","77.940","78.000","79.380","77.810","7.51K","-0.16%"
"2008年9月18日","78.065","78.290","78.585","77.310","8.03K","-0.03%"
"2008年9月17日","78.090","79.540","79.650","78.045","11.02K","-1.81%"
"2008年9月16日","79.530","79.200","79.950","78.825","5.41K","0.94%"
"2008年9月15日","78.790","78.525","79.300","77.670","0.55K","-0.23%"
"2008年9月12日","78.975","79.860","80.055","78.950","2.07K","-1.47%"
"2008年9月11日","80.150","80.245","80.395","79.930","6.83K","0.34%"
"2008年9月10日","79.875","79.600","80.270","79.270","24.31K","0.74%"
"2008年9月9日","79.290","79.515","79.815","79.045","20.66K","-0.46%"
"2008年9月8日","79.655","79.200","79.900","78.245","17.94K","0.83%"
"2008年9月5日","79.000","78.940","79.140","78.460","14.94K","0.40%"
"2008年9月4日","78.685","78.105","79.485","77.910","8.12K","0.67%"
"2008年9月3日","78.165","78.245","78.730","78.085","8.66K","0.03%"
"2008年9月2日","78.140","77.840","78.380","77.740","7.84K","0.54%"
"2008年9月1日","77.720","77.330","77.790","77.320","2.45K","0.28%"
"2008年8月29日","77.500","77.230","77.520","76.865","4.50K","0.32%"
"2008年8月28日","77.255","77.000","77.410","76.700","5.23K","0.08%"
"2008年8月27日","77.195","77.385","77.385","76.795","6.16K","-0.19%"
"2008年8月26日","77.345","77.010","77.710","77.010","5.13K","0.57%"
"2008年8月25日","76.905","76.865","77.225","76.670","4.63K","0.01%"
"2008年8月22日","76.895","76.245","76.990","76.235","5.54K","0.74%"
"2008年8月21日","76.330","77.015","77.025","76.155","12.01K","-0.99%"
"2008年8月20日","77.095","76.860","77.380","76.830","4.06K","0.14%"
"2008年8月19日","76.985","77.260","77.565","76.845","5.17K","-0.37%"
"2008年8月18日","77.270","77.265","77.295","76.930","7.80K","-0.10%"
"2008年8月15日","77.350","76.995","77.435","76.945","5.87K","0.67%"
"2008年8月14日","76.835","76.495","76.990","76.245","8.21K","0.59%"
"2008年8月13日","76.385","76.450","76.690","76.020","11.30K","0.09%"
"2008年8月12日","76.320","76.385","76.780","76.145","6.00K","0.01%"
"2008年8月11日","76.315","76.215","76.550","75.695","10.02K","0.40%"
"2008年8月8日","76.010","74.730","76.095","74.720","10.73K","1.72%"
"2008年8月7日","74.725","74.380","74.805","74.030","9.17K","0.42%"
"2008年8月6日","74.410","74.050","74.480","73.900","4.76K","0.48%"
"2008年8月5日","74.055","73.670","74.335","73.670","6.39K","0.59%"
"2008年8月4日","73.620","73.540","73.700","73.365","2.70K","0.03%"
"2008年8月1日","73.600","73.425","73.965","73.400","6.10K","0.25%"
"2008年7月31日","73.420","73.510","73.510","73.015","7.32K","-0.12%"
"2008年7月30日","73.510","73.480","73.735","73.335","4.91K","0.01%"
"2008年7月29日","73.505","72.840","73.630","72.825","9.14K","0.89%"
"2008年7月28日","72.860","73.065","73.125","72.805","3.31K","-0.29%"
"2008年7月25日","73.075","73.010","73.150","72.740","4.16K","-0.07%"
"2008年7月24日","73.125","73.005","73.230","72.915","6.37K","0.12%"
"2008年7月23日","73.040","72.670","73.090","72.630","11.18K","0.50%"
"2008年7月22日","72.675","72.140","72.825","71.960","7.23K","0.63%"
"2008年7月21日","72.220","72.420","72.480","72.005","1.00K","-0.28%"
"2008年7月18日","72.425","72.310","72.545","72.220","1.50K","-0.10%"
"2008年7月17日","72.495","72.260","72.675","72.090","4.11K","0.22%"
"2008年7月16日","72.335","71.930","72.370","71.760","4.14K","0.28%"
"2008年7月15日","72.130","72.290","72.290","71.555","6.75K","-0.06%"
"2008年7月14日","72.170","72.300","72.580","72.110","3.09K","-0.24%"
"2008年7月11日","72.345","72.770","72.865","72.075","8.66K","-0.58%"
"2008年7月10日","72.765","72.930","73.110","72.700","2.27K","-0.14%"
"2008年7月9日","72.870","73.285","73.310","72.760","4.43K","-0.61%"
"2008年7月8日","73.315","73.030","73.390","72.890","3.83K","0.47%"
"2008年7月7日","72.970","72.990","73.490","72.855","4.89K","-0.03%"
"2008年7月4日","72.990","73.095","73.105","72.930","0.55K","-0.12%"
